50,3,60.0,8064,1,3,3,0,4,0,12,0,2,0,0,6,6,1948,1950,1,1,13,14,2,0.0,3,4,1,3,3,3,0,315.0,5,0.0,453.0,768.0,0,0,1,4,819,501,0,1320,0.0,0.0,2,0,3,1,3,5,6,0,2,5,2,2.0,576.0,4,4,2,108,0,0,0,0,0,0,9,2008,8,4
70,3,66.0,8969,1,3,0,0,4,0,6,2,2,0,5,6,6,1926,1950,2,1,13,14,2,0.0,3,4,0,3,3,3,1,379.0,5,0.0,265.0,644.0,0,0,1,4,672,644,0,1316,1.0,0.0,1,0,2,1,3,6,6,1,2,5,2,1.0,369.0,4,4,1,0,0,0,0,192,0,0,7,2008,8,4
20,3,80.0,17400,1,3,2,0,4,1,11,2,2,0,2,5,5,1977,1977,1,1,3,3,2,0.0,3,4,1,3,3,3,0,936.0,5,0.0,190.0,1126.0,0,1,1,4,1126,0,0,1126,1.0,0.0,2,0,3,1,3,5,6,1,2,1,1,2.0,484.0,4,4,1,295,41,0,0,0,0,0,5,2006,8,4
70,4,60.0,10440,1,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,1,8,8,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,650.0,650.0,0,2,1,4,958,581,0,1539,0.0,0.0,2,0,3,1,2,8,6,1,3,5,2,2.0,686.0,2,4,1,70,78,68,0,0,0,0,6,2008,8,4
60,3,88.0,12128,1,0,0,0,4,0,20,2,2,0,5,6,4,1989,1989,1,1,6,6,1,232.0,2,4,1,2,3,3,0,549.0,5,0.0,319.0,868.0,0,0,1,4,1313,1246,0,2559,0.0,0.0,2,1,4,1,0,9,6,1,4,1,1,2.0,506.0,4,4,2,0,245,0,0,168,0,0,11,2006,8,0
20,3,65.0,9757,1,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,1,12,13,2,0.0,3,2,2,3,3,3,0,755.0,5,0.0,235.0,990.0,0,0,1,4,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,2,1,1,1.0,440.0,4,4,2,66,0,0,0,92,0,0,10,2009,8,4
50,4,56.0,9576,1,3,3,0,4,0,17,2,2,0,0,6,7,1945,1950,1,1,12,13,2,0.0,3,4,1,1,3,3,4,310.0,5,0.0,460.0,770.0,0,4,1,4,885,297,0,1182,0.0,0.0,1,1,3,1,3,5,6,0,2,5,2,1.0,378.0,1,4,2,0,0,0,0,0,0,0,5,2006,8,4
60,3,85.0,10625,1,3,3,0,4,0,16,2,2,0,5,7,5,2003,2004,1,1,12,13,1,292.0,2,4,2,2,3,3,2,866.0,5,0.0,132.0,998.0,0,0,1,4,1006,1040,0,2046,1.0,0.0,2,1,3,1,2,8,6,1,2,3,1,3.0,871.0,4,4,2,320,62,0,0,0,0,0,8,2008,8,4
120,3,65.0,5950,1,0,1,0,4,1,22,2,2,4,2,8,5,1989,1989,1,1,6,6,2,0.0,2,4,2,2,3,1,2,319.0,5,0.0,1018.0,1337.0,0,2,1,4,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1,2.0,462.0,4,4,2,0,73,154,0,0,0,0,4,2008,8,4
75,3,53.0,7128,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,2,0.0,3,2,1,3,3,3,4,364.0,5,0.0,554.0,918.0,0,2,1,4,918,728,0,1646,0.0,0.0,2,0,4,1,3,7,6,2,2,5,2,1.0,240.0,4,4,2,0,0,0,0,126,0,0,8,2007,8,4
70,4,65.0,11700,1,0,3,0,0,0,17,2,2,0,5,7,7,1880,2003,4,1,11,12,2,0.0,2,4,3,3,0,3,5,0.0,5,0.0,1240.0,1240.0,1,4,0,4,1320,1320,0,2640,0.0,0.0,1,1,4,1,2,8,6,1,2,5,2,4.0,864.0,4,4,0,181,0,386,0,0,0,0,5,2009,8,4
60,3,75.0,12192,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2001,1,1,12,13,2,0.0,2,4,2,2,3,3,2,663.0,5,0.0,265.0,928.0,0,0,1,4,928,895,0,1823,1.0,0.0,2,1,3,1,2,6,6,0,2,1,1,2.0,626.0,4,4,2,192,36,0,0,0,0,4500,5,2008,8,4
60,3,168.0,23257,1,2,1,0,1,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,2,4,2,0,1,3,5,0.0,5,0.0,868.0,868.0,0,0,1,4,887,1134,0,2021,0.0,0.0,2,1,3,1,2,9,6,1,2,3,1,2.0,422.0,4,4,2,0,100,0,0,0,0,0,9,2006,6,5
80,3,93.0,10090,1,0,3,0,4,0,12,2,2,0,7,7,5,1963,1999,1,1,9,10,1,364.0,3,4,1,3,3,0,4,242.0,0,483.0,0.0,725.0,0,4,1,4,1035,616,0,1651,0.0,1.0,2,0,4,1,3,6,6,2,4,3,2,1.0,276.0,4,4,2,460,46,0,0,165,0,0,10,2007,8,4
20,3,80.0,9000,1,0,1,0,4,1,12,2,2,0,2,6,6,1958,1958,0,5,13,14,1,82.0,3,4,1,2,3,1,5,0.0,5,0.0,160.0,160.0,0,1,1,4,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,6,1,2,2,1,1.0,384.0,4,4,2,0,28,64,0,0,0,0,4,2009,8,4
20,3,64.0,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0.0,2,4,2,2,3,0,2,902.0,5,0.0,380.0,1282.0,0,0,1,4,1290,0,0,1290,1.0,0.0,2,0,2,1,2,6,6,1,2,1,1,2.0,662.0,4,4,2,168,0,0,0,0,0,0,5,2009,8,4
120,1,35.0,4109,1,0,3,0,4,0,21,2,2,4,2,9,5,1999,2000,1,1,12,13,1,260.0,2,4,2,2,3,0,2,1141.0,5,0.0,416.0,1557.0,0,0,1,4,1557,0,0,1557,1.0,0.0,2,0,2,1,0,5,6,1,4,1,1,2.0,484.0,4,4,2,124,113,0,0,0,0,0,6,2008,8,4
20,3,69.30579531442663,15498,1,0,3,0,0,0,23,2,2,0,2,8,6,1976,1976,3,6,10,6,2,0.0,2,4,1,2,3,0,0,1165.0,3,400.0,0.0,1565.0,0,4,1,4,2898,0,0,2898,1.0,0.0,2,0,2,1,2,10,6,1,2,1,0,2.0,665.0,4,4,2,0,72,174,0,0,0,0,5,2008,0,0
160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,5,5,1971,1971,1,1,6,6,1,142.0,3,4,1,3,3,3,5,0.0,5,0.0,630.0,630.0,0,4,1,4,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,6,0,2,5,2,1.0,280.0,4,4,2,0,0,0,0,0,0,0,5,2009,0,0
20,3,80.0,14695,1,0,3,0,4,0,12,2,2,0,2,6,8,1966,2008,1,1,8,8,1,210.0,3,2,1,3,3,3,0,1387.0,5,0.0,175.0,1562.0,0,2,1,4,1567,0,0,1567,1.0,0.0,2,0,2,1,2,5,6,2,2,1,2,2.0,542.0,4,4,2,0,110,0,0,342,0,0,7,2009,8,4
120,3,53.0,3922,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,12,13,1,72.0,2,4,2,0,3,0,5,0.0,5,0.0,1258.0,1258.0,0,0,1,4,1402,0,0,1402,0.0,2.0,0,2,2,1,2,7,6,1,2,1,0,3.0,648.0,4,4,2,120,16,0,0,0,0,0,2,2007,6,5
80,3,101.0,9150,1,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,305.0,3,4,1,2,3,1,2,371.0,5,0.0,728.0,1099.0,0,2,1,4,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,6,1,2,2,1,1.0,296.0,4,4,2,64,110,0,0,0,0,0,12,2008,8,4
60,3,69.30579531442663,12728,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2001,1,1,12,13,1,256.0,2,4,2,2,3,2,2,1198.0,5,0.0,333.0,1531.0,0,0,1,4,1531,908,0,2439,1.0,0.0,2,1,4,1,2,7,6,1,4,1,0,2.0,560.0,4,4,2,184,121,0,0,0,0,0,1,2007,8,4
20,0,66.0,8712,0,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,13,14,2,0.0,1,4,1,3,3,0,5,0.0,5,0.0,540.0,540.0,0,4,0,0,1044,0,0,1044,0.0,0.0,1,0,2,1,1,4,6,0,2,2,2,2.0,504.0,4,4,0,0,0,0,0,0,0,54,6,2010,8,2
160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,4,1,3,3,3,0,387.0,5,0.0,96.0,483.0,0,4,1,4,483,504,0,987,0.0,0.0,1,1,2,1,3,4,6,0,2,5,2,1.0,264.0,4,4,2,0,0,0,0,0,0,0,7,2008,0,0
60,3,70.0,11207,1,0,1,0,2,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0.0,3,4,2,2,3,0,2,714.0,5,0.0,88.0,802.0,0,2,1,4,802,709,0,1511,1.0,0.0,2,1,3,1,3,8,6,1,4,1,0,2.0,413.0,4,4,2,95,75,0,0,0,0,0,6,2006,8,4
20,3,76.0,12887,1,3,3,0,4,0,11,2,2,0,2,5,7,1984,1984,1,1,12,13,2,0.0,3,4,1,2,3,2,4,207.0,2,590.0,36.0,833.0,0,4,1,4,833,0,0,833,1.0,0.0,1,0,2,1,2,5,6,0,2,1,2,2.0,495.0,4,4,2,431,0,0,0,0,0,0,4,2010,8,4
120,3,34.0,4590,1,3,3,0,4,0,16,2,2,3,2,8,5,2006,2006,1,1,12,13,3,108.0,2,4,2,2,1,2,2,24.0,5,0.0,1530.0,1554.0,0,0,1,4,1554,0,0,1554,0.0,0.0,2,0,2,1,2,6,6,1,2,1,1,2.0,627.0,4,4,2,156,73,0,0,0,0,0,8,2007,8,4
80,3,76.0,9880,1,3,3,0,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,2,0.0,3,4,1,3,3,0,0,522.0,5,0.0,574.0,1096.0,0,4,1,4,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,6,1,3,1,0,1.0,358.0,4,4,2,203,0,0,0,0,576,0,7,2008,8,4
60,3,50.0,13128,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,1,12,13,1,216.0,2,4,2,2,3,3,5,0.0,5,0.0,1074.0,1074.0,0,0,1,4,1074,990,0,2064,0.0,0.0,2,1,4,1,2,7,6,1,2,1,0,2.0,527.0,4,4,2,0,119,0,0,0,0,0,1,2006,8,4
120,3,69.30579531442663,3136,1,0,3,0,0,0,16,2,2,4,2,7,5,2003,2003,1,1,12,15,3,163.0,2,4,2,2,3,3,5,0.0,5,0.0,1405.0,1405.0,0,0,1,4,1405,0,0,1405,0.0,0.0,2,0,2,1,2,6,6,1,2,1,1,2.0,478.0,4,4,2,148,36,0,0,0,0,0,3,2006,8,4
20,3,60.0,7626,1,3,3,0,4,0,12,2,2,0,2,5,8,1952,2005,3,1,13,14,2,0.0,2,4,1,3,3,3,2,931.0,5,0.0,100.0,1031.0,0,2,1,4,1031,0,0,1031,1.0,0.0,1,0,2,1,2,5,6,0,2,1,2,1.0,230.0,4,4,2,0,0,0,0,0,0,0,3,2009,8,4
20,3,86.0,11210,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,240.0,2,4,2,2,3,0,2,20.0,5,0.0,1594.0,1614.0,0,0,1,4,1614,0,0,1614,0.0,0.0,2,0,3,1,2,7,6,0,2,1,1,3.0,865.0,4,4,2,144,59,0,0,0,0,0,7,2006,6,5
70,3,66.0,9042,1,3,3,0,4,0,6,2,2,0,5,7,9,1941,2006,1,1,5,5,2,0.0,0,2,3,3,1,3,2,275.0,5,0.0,877.0,1152.0,0,0,1,4,1188,1152,0,2340,0.0,0.0,2,0,4,1,2,9,6,2,2,1,1,1.0,252.0,4,4,2,0,60,0,0,0,0,2500,5,2010,8,4
80,3,69.30579531442663,13607,1,0,3,0,4,0,6,2,2,0,7,6,6,1986,1986,1,1,12,13,1,242.0,3,2,1,3,3,3,0,454.0,5,0.0,118.0,572.0,0,2,1,4,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,6,1,4,3,0,2.0,501.0,4,4,2,400,112,0,0,0,0,1500,4,2009,8,4
20,3,60.0,7200,1,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,2,0.0,3,4,1,3,3,0,4,777.0,5,0.0,117.0,894.0,0,4,1,4,894,0,0,894,0.0,0.0,1,0,2,1,3,6,6,0,2,5,1,2.0,600.0,4,4,2,215,0,0,0,0,0,0,9,2009,8,4
30,3,50.0,5330,1,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,2,0.0,1,4,1,3,3,3,3,280.0,5,0.0,140.0,420.0,0,2,1,4,708,0,0,708,0.0,0.0,1,0,2,1,1,5,6,0,2,1,2,0.0,0.0,4,4,2,164,0,0,0,0,0,0,12,2009,8,4
20,3,124.0,16158,1,0,2,0,4,1,22,2,2,0,2,7,5,2005,2005,3,1,12,13,3,16.0,2,4,2,0,3,0,0,1274.0,5,0.0,256.0,1530.0,0,0,1,4,1530,0,0,1530,1.0,0.0,2,0,3,1,2,7,6,1,2,1,0,2.0,430.0,4,4,2,168,36,0,0,0,0,0,6,2009,8,4
20,3,110.0,14977,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,1,12,13,1,304.0,2,4,2,0,3,1,2,1350.0,5,0.0,626.0,1976.0,0,0,1,4,1976,0,0,1976,1.0,0.0,2,0,2,1,2,7,6,1,0,1,1,3.0,908.0,4,4,2,250,63,0,0,0,0,0,7,2007,6,5
60,3,69.30579531442663,9375,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,149.0,2,4,2,2,3,3,5,0.0,5,0.0,1284.0,1284.0,0,0,1,4,1284,885,0,2169,0.0,0.0,2,1,3,1,2,7,6,1,2,1,1,2.0,647.0,4,4,2,192,87,0,0,0,0,0,8,2007,8,4
120,3,24.0,2280,1,3,3,0,2,0,13,2,2,3,2,7,5,1975,1975,1,1,9,2,2,0.0,3,4,1,2,3,3,0,435.0,3,622.0,0.0,1057.0,0,4,1,4,1055,0,0,1055,0.0,1.0,2,0,2,1,3,4,6,1,1,1,1,2.0,440.0,4,4,2,0,27,0,0,0,0,0,8,2009,8,4
20,3,80.0,9600,1,3,3,0,4,0,12,2,2,0,2,5,6,1956,1956,3,1,8,8,2,0.0,3,4,1,3,3,3,4,504.0,5,0.0,546.0,1050.0,0,2,1,4,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,6,0,2,1,2,1.0,338.0,4,4,2,0,0,0,0,0,0,0,6,2009,8,4
90,3,35.0,9400,1,0,3,0,1,0,7,2,2,2,6,6,5,1975,1975,0,5,14,10,1,250.0,3,4,1,2,1,1,2,945.0,5,0.0,0.0,945.0,0,4,1,4,980,0,0,980,0.0,2.0,2,0,4,0,3,4,6,0,2,1,2,0.0,0.0,4,4,2,0,0,0,0,0,0,0,10,2006,8,1
60,1,75.0,8004,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,3,110.0,2,4,2,2,3,3,2,544.0,5,0.0,288.0,832.0,0,0,1,4,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,6,0,2,3,0,2.0,552.0,4,4,2,0,150,0,0,0,0,0,12,2009,6,5
50,3,60.0,8064,1,3,3,0,4,0,12,0,2,0,0,6,5,1950,1950,1,1,13,14,2,0.0,3,4,1,3,3,0,4,621.0,5,0.0,174.0,795.0,0,2,0,4,765,368,0,1133,0.0,0.0,1,0,3,1,3,5,6,0,2,5,2,2.0,900.0,4,4,2,0,0,0,0,231,0,0,12,2009,0,0
20,1,84.0,10440,1,3,3,0,0,0,21,2,2,0,2,6,5,2005,2005,1,1,12,13,2,0.0,2,4,2,0,3,3,2,1414.0,5,0.0,54.0,1468.0,0,0,1,4,1468,0,0,1468,1.0,0.0,2,0,2,1,2,6,6,1,2,1,0,2.0,528.0,4,4,2,0,102,0,0,216,0,0,5,2010,8,4
20,3,80.0,10000,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1974,1,1,6,10,1,176.0,3,4,1,3,3,3,0,755.0,5,0.0,348.0,1103.0,0,4,1,4,1103,0,0,1103,0.0,0.0,2,0,3,1,3,6,6,0,2,1,2,2.0,462.0,4,4,2,295,84,0,0,0,0,0,6,2006,8,4
80,3,81.0,10530,1,3,3,0,4,0,14,2,2,0,7,6,6,1975,2000,1,1,9,10,1,248.0,3,4,1,3,0,3,0,548.0,5,0.0,127.0,675.0,0,4,1,4,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,6,1,4,1,1,2.0,485.0,4,4,2,48,28,0,0,0,0,0,6,2006,8,4
20,3,43.0,12118,1,0,3,0,1,0,11,2,2,0,2,7,5,2004,2005,3,1,12,13,3,108.0,2,4,2,0,3,2,5,0.0,5,0.0,1710.0,1710.0,0,0,1,4,1710,0,0,1710,0.0,0.0,2,0,3,1,2,7,6,1,2,1,0,2.0,550.0,4,4,2,100,48,0,0,180,0,0,4,2009,8,4
70,3,78.0,12168,1,3,1,0,4,1,6,2,2,0,5,8,6,1934,1998,1,1,3,14,2,0.0,3,4,2,2,3,2,1,428.0,5,0.0,537.0,965.0,0,4,1,4,1940,1254,0,3194,0.0,0.0,2,1,4,1,3,10,6,2,2,2,2,2.0,380.0,4,4,2,0,0,0,0,0,0,0,9,2007,8,2
20,3,69.30579531442663,10368,1,0,3,0,1,0,12,2,2,0,2,6,6,1964,1964,3,1,6,6,1,112.0,3,4,1,3,3,3,0,260.0,3,748.0,0.0,1008.0,0,0,1,4,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,6,1,2,1,0,2.0,430.0,4,4,2,154,60,0,0,0,0,0,4,2006,8,4
50,4,50.0,6000,1,3,3,0,4,0,3,2,2,0,0,6,6,1940,1950,1,1,8,8,2,0.0,3,2,1,3,3,3,3,264.0,5,0.0,308.0,572.0,0,0,1,0,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,6,2,2,5,2,2.0,576.0,4,4,2,0,0,0,0,0,0,0,3,2010,8,4
20,3,68.0,9520,1,3,0,0,4,1,7,2,2,0,2,4,5,1953,1953,1,1,8,8,3,115.0,3,4,1,2,3,3,4,767.0,5,0.0,144.0,911.0,0,4,1,4,930,0,0,930,0.0,0.0,1,0,2,1,3,5,6,0,2,1,1,1.0,286.0,4,4,2,134,0,0,0,0,0,3000,5,2008,8,4
20,3,69.30579531442663,32668,1,0,3,0,1,0,6,2,2,0,2,6,3,1957,1975,3,1,13,11,2,0.0,2,4,2,3,3,3,4,1219.0,5,0.0,816.0,2035.0,0,4,1,4,2515,0,0,2515,1.0,0.0,3,0,4,2,3,9,0,2,4,1,1,2.0,484.0,4,4,2,0,0,200,0,0,0,0,3,2007,8,2
60,3,160.0,15623,1,0,3,0,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,2,0.0,2,4,2,0,3,0,2,2096.0,5,0.0,300.0,2396.0,0,0,1,4,2411,2065,0,4476,1.0,0.0,3,1,4,1,0,10,6,2,4,1,0,3.0,813.0,4,4,2,171,78,0,0,0,555,0,7,2007,8,0
120,3,40.0,6792,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,3,94.0,2,4,2,2,3,3,5,0.0,5,0.0,1368.0,1368.0,0,0,1,4,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,6,1,2,1,1,2.0,474.0,4,4,2,132,35,0,0,0,0,0,3,2006,6,5
20,3,80.0,10000,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,1,6,6,2,0.0,3,4,1,2,3,3,1,1084.0,5,0.0,92.0,1176.0,0,2,1,4,1178,0,0,1178,0.0,1.0,1,1,3,1,2,5,6,1,1,1,2,2.0,439.0,4,4,2,224,0,0,0,0,0,0,11,2008,8,4
75,4,75.0,13500,1,3,3,0,0,0,17,2,2,0,4,7,8,1879,1987,1,1,13,14,2,0.0,3,2,2,3,3,3,5,0.0,5,0.0,819.0,819.0,0,4,1,0,1312,1142,0,2454,0.0,0.0,2,0,3,1,3,8,6,1,2,1,2,2.0,576.0,4,4,0,0,148,150,0,0,0,0,2,2007,8,4
50,4,62.0,7006,1,3,3,0,4,0,9,2,2,0,0,6,6,1925,1950,1,1,11,12,2,0.0,3,4,2,3,3,3,4,121.0,5,0.0,647.0,768.0,0,4,1,4,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,6,1,2,5,2,1.0,384.0,4,4,2,0,0,0,0,0,0,0,8,2008,8,3
20,3,100.0,12919,1,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,12,13,3,760.0,0,4,2,0,3,1,2,2188.0,5,0.0,142.0,2330.0,0,0,1,4,2364,0,0,2364,1.0,0.0,2,1,2,1,0,11,6,2,2,1,0,3.0,820.0,4,4,2,0,67,0,0,0,0,0,3,2010,6,5
60,3,70.0,9247,1,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,1,318.0,3,4,1,3,3,3,4,319.0,5,0.0,539.0,858.0,0,0,1,4,858,858,0,1716,0.0,0.0,1,1,4,1,3,8,6,1,2,1,0,2.0,490.0,4,4,2,0,84,0,0,120,0,0,3,2008,8,4
20,3,65.0,7800,1,3,3,0,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,1,89.0,3,4,2,3,3,3,0,450.0,5,0.0,414.0,864.0,0,0,1,4,899,0,0,899,0.0,0.0,1,0,3,1,2,5,6,0,2,1,0,1.0,288.0,4,4,2,64,0,0,0,0,0,0,6,2009,8,4
80,3,69.30579531442663,17871,1,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,1,6,6,1,359.0,3,4,1,2,3,0,0,528.0,5,0.0,1152.0,1680.0,0,1,1,4,1724,0,0,1724,1.0,0.0,1,1,3,1,3,7,6,1,2,1,1,2.0,480.0,4,4,2,0,0,0,0,0,0,0,6,2009,8,4
20,3,74.0,5868,1,3,3,0,4,0,12,2,2,0,2,5,7,1956,2000,1,1,8,8,2,0.0,3,4,1,3,3,3,1,248.0,4,240.0,448.0,936.0,0,0,1,4,936,0,0,936,1.0,0.0,1,0,2,1,3,4,6,0,2,1,0,1.0,308.0,4,4,2,0,0,80,0,160,0,0,5,2010,8,4
20,3,73.0,8760,1,3,3,0,4,0,5,2,2,0,2,8,5,2006,2006,1,1,12,13,1,132.0,2,4,2,2,3,3,2,36.0,5,0.0,1453.0,1489.0,0,0,1,4,1500,0,0,1500,0.0,0.0,2,0,3,1,2,7,6,1,2,1,1,2.0,674.0,4,4,2,144,38,0,0,0,0,0,6,2007,8,4
20,3,100.0,15263,1,0,3,0,4,0,4,1,2,0,2,5,5,1959,1959,1,1,6,6,1,90.0,3,4,1,2,3,3,4,766.0,5,0.0,656.0,1422.0,0,2,1,4,1675,0,0,1675,0.0,0.0,2,0,3,1,3,8,6,2,2,1,2,1.0,365.0,4,4,2,0,132,0,0,0,0,0,5,2010,8,4
